nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm0000511	Shirley MacLaine	1934	\N	actress,soundtrack,writer	tt0048750,tt0053604,tt0086425,tt0098384
nm0000512	Elle Macpherson	1964	\N	producer,actress	tt0119051,tt0111201,tt0116606,tt0118688
nm0000513	William H. Macy	1950	\N	actor,writer,soundtrack	tt0175880,tt0118749,tt1586680,tt0116282
nm0000514	Michael Madsen	1957	\N	actor,producer,writer	tt0114508,tt0105236,tt3460252,tt0266697
nm0000515	Virginia Madsen	1961	\N	actress,producer,soundtrack	tt0114194,tt0087182,tt0375063,tt0103919
nm0000516	Lee Majors	1939	\N	actor,music_department,producer	tt0096061,tt0071054,tt0081859,tt0058791
nm0000517	Terrence Malick	1943	\N	writer,producer,director	tt0120863,tt0478304,tt0069762,tt0077405
nm0000518	John Malkovich	1953	\N	actor,producer,writer	tt1245526,tt0094947,tt0120601,tt0107206
nm0000519	David Mamet	1947	\N	writer,producer,director	tt0093223,tt0104348,tt0120202,tt0120885
nm0000520	Michael Mann	1943	\N	producer,writer,director	tt0369339,tt0104691,tt0091474,tt0140352
nm0000521	Sophie Marceau	1966	\N	actress,director,writer	tt0082100,tt1194616,tt0143145,tt0112573
nm0000522	Vanessa Marcil	1968	\N	actress	tt0098749,tt0117500,tt0056758,tt0364828
nm0000523	Julianna Margulies	1966	\N	actress,producer,soundtrack	tt0108757,tt0417148,tt0288477,tt1174730
nm0000524	Mary Stuart Masterson	1966	\N	actress,producer,director	tt0094006,tt0101921,tt0073747,tt0106387
nm0000525	Heather Matarazzo	1982	\N	actress,director,producer	tt0498353,tt0332375,tt0114906,tt0247638
nm0000526	Samantha Mathis	1970	\N	actress,soundtrack,executive	tt0108255,tt0100436,tt0144084,tt0115759
nm0000527	Walter Matthau	1920	2000	actor,soundtrack,director	tt0063374,tt0060424,tt0069865,tt0072251
nm0000528	Mathilda May	1965	\N	actress,miscellaneous,soundtrack	tt0102130,tt0092797,tt0119395,tt0089489
nm0000529	Debi Mazar	1964	\N	actress,make_up_department,producer	tt1674771,tt0106375,tt0387199,tt0112950
nm0000530	Andrew McCarthy	1962	\N	actor,director,producer	tt0098627,tt0091790,tt2372162,tt2741602
nm0000531	Frances McDormand	1957	\N	actress,producer,soundtrack	tt1748122,tt0116282,tt0181875,tt5027774
nm0000532	Malcolm McDowell	1943	\N	actor,producer,soundtrack	tt0373883,tt0111280,tt0080025,tt0066921
nm0000533	Gates McFadden	1949	\N	actress,miscellaneous,director	tt0117731,tt0120844,tt0253754,tt0111280
nm0000534	Kelly McGillis	1957	\N	actress,producer,soundtrack	tt0094608,tt0090329,tt0093467,tt0092099
nm0000535	Rose McGowan	1973	\N	actress,soundtrack,producer	tt1028528,tt0462322,tt1077258,tt0158552
nm0000536	Robert Duncan McNeill	1964	\N	actor,producer,director	tt0112178,tt0387054,tt0093507,tt0934814
nm0000537	Steve McQueen	1930	1980	actor,producer,soundtrack	tt0068638,tt0062765,tt0057115,tt0070511
nm0000538	Colm Meaney	1953	\N	actor,producer,soundtrack	tt0105690,tt0118880,tt0375912,tt0106145
nm0000539	Dina Meyer	1968	\N	actress,producer	tt0113481,tt0120201,tt0432348,tt0387564
nm0000540	Russ Meyer	1922	2004	director,cinematographer,writer	tt0078846,tt0059170,tt0064160,tt0054859
nm0000541	Bette Midler	1945	\N	soundtrack,actress,producer	tt0116313,tt0107120,tt0094715,tt0091877
nm0000542	Penelope Ann Miller	1964	\N	actress,soundtrack	tt1655442,tt0106519,tt0099615,tt0111143
nm0000543	Sal Mineo	1939	1976	actor,soundtrack,music_department	tt0049261,tt0053804,tt0067065,tt0048545
nm0000544	Carmen Miranda	1909	1955	soundtrack,actress,miscellaneous	tt0036881,tt0035916,tt0037295,tt0039277
nm0000545	Helen Mirren	1945	\N	actress,director,producer	tt0975645,tt0436697,tt0280707,tt1245526
nm0000546	Matthew Modine	1959	\N	actor,producer,director	tt2932536,tt0093058,tt0112760,tt1345836
nm0000547	Alfred Molina	1953	\N	actor,producer,soundtrack	tt0316654,tt0175880,tt0120679,tt0241303
nm0000548	Elizabeth Montgomery	1933	1995	actress,soundtrack,miscellaneous	tt0057733,tt0076981,tt0088713,tt0073273
nm0000549	Roger Moore	1927	2017	actor,miscellaneous,producer	tt0079574,tt0082398,tt0086034,tt0076752
nm0000550	Kate Mulgrew	1955	\N	actress,script_department,soundtrack	tt0253754,tt0112178,tt0089901,tt2372162
nm0000551	Dermot Mulroney	1963	\N	actor,soundtrack,music_department	tt0096487,tt0119738,tt0372532,tt1322269
nm0000552	Eddie Murphy	1961	\N	actor,writer,producer	tt0097481,tt0117218,tt0094898,tt0443489
nm0000553	Liam Neeson	1952	\N	actor,soundtrack,producer	tt0108052,tt0362269,tt0429493,tt1601913
nm0000554	Sam Neill	1947	\N	actor,producer,director	tt0107290,tt4698684,tt0119081,tt0163025
nm0000555	Judd Nelson	1959	\N	actor,writer,producer	tt0088847,tt0102526,tt0092106,tt0090060
nm0000556	Olivia Newton-John	1948	\N	soundtrack,actress,music_department	tt0086494,tt0081777,tt0119094,tt0077631
nm0000557	Brigitte Nielsen	1963	\N	actress,soundtrack,producer	tt5073058,tt0092644,tt0089893
nm0000558	Leslie Nielsen	1926	2010	actor,producer,soundtrack	tt0080339,tt0095705,tt0102510,tt0049223
nm0000559	Leonard Nimoy	1931	2015	actor,director,producer	tt0092007,tt0796366,tt0102975,tt0088170
nm0000560	Nick Nolte	1941	\N	actor,producer	tt0083511,tt0118564,tt0102713,tt1291584
nm0000561	Peter North	1957	\N	actor,director,producer	tt0090939,tt0378461,tt0183057,tt0160323
nm0000562	Jeremy Northam	1961	\N	actor,soundtrack	tt0284978,tt0280707,tt0162360,tt0116191
nm0000563	Chris O'Donnell	1970	\N	actor,producer,director	tt0118688,tt0105323,tt0190865,tt0108333
nm0000564	Peter O'Toole	1932	2013	actor,soundtrack,producer	tt0081568,tt0063227,tt0332452,tt0056172
nm0000565	Lena Olin	1955	\N	actress	tt0285333,tt0096332,tt0107983,tt0241303
nm0000566	Julia Ormond	1965	\N	actress,producer	tt0114319,tt1655420,tt0421715,tt0110322
nm0000567	George Orwell	1903	1950	writer	tt0087803,tt0048918,tt1785318,tt2467700
nm0000568	Frank Oz	1944	\N	actor,miscellaneous,soundtrack	tt0121765,tt0087755,tt0079588,tt0074028
nm0000569	Gwyneth Paltrow	1972	\N	actress,soundtrack,producer	tt0120148,tt0116191,tt1300854,tt0138097
nm0000570	Alan Parker	1944	\N	director,writer,soundtrack	tt0116250,tt0095647,tt0077928,tt0101605
nm0000571	Mary-Louise Parker	1964	\N	actress,soundtrack,miscellaneous	tt1245526,tt1821694,tt0318997,tt0439100
nm0000572	Sarah Jessica Parker	1965	\N	actress,producer,miscellaneous	tt0356680,tt1000774,tt1261945,tt0159206
nm0000573	Dolly Parton	1946	\N	soundtrack,music_department,actress	tt0073984,tt0080319,tt0092342,tt0162822
nm0000574	Jason Patric	1966	\N	actor,producer	tt0480255,tt0093437,tt0120179,tt0117665
nm0000575	Alexandra Paul	1963	\N	actress,producer,writer	tt0092925,tt0085333,tt3153702,tt0117723
nm0000576	Sean Penn	1960	\N	actor,director,producer	tt0315733,tt0112818,tt1013753,tt0327056
nm0000577	George Peppard	1928	1994	actor,assistant_director,soundtrack	tt0054698,tt0057917,tt0060177,tt0056085
nm0000578	Anthony Perkins	1932	1992	actor,soundtrack,director	tt0091799,tt0049233,tt0086154,tt0054215
nm0000579	Ron Perlman	1950	\N	actor,producer,soundtrack	tt0167190,tt0092319,tt0411477,tt3973768
nm0000580	Luke Perry	1966	2019	actor,producer,soundtrack	tt0119116,tt0098749,tt7131622,tt0103893
nm0000581	Joseph L. Mankiewicz	1909	1993	writer,producer,director	tt0041587,tt0042192,tt0056937,tt0069281
nm0000582	Joe Pesci	1943	\N	actor,soundtrack	tt0099685,tt0081398,tt0104952,tt1302006
nm0000583	Wolfgang Petersen	1941	\N	director,writer,producer	tt0082096,tt0089092,tt0114069,tt0118571
nm0000584	Amanda Peterson	1971	2015	actress	tt0092488,tt0089114,tt0083564,tt0092718
nm0000585	Robert Picardo	1953	\N	actor,soundtrack,writer	tt0112178,tt0093260,tt0094433,tt0117731
nm0000586	Jada Pinkett Smith	1971	\N	actress,producer,writer	tt0234215,tt0242653,tt0351283,tt0369339
nm0000587	Donald Pleasence	1919	1995	actor,writer,soundtrack	tt0082495,tt0057115,tt0077651,tt0113253
nm0000588	Martha Plimpton	1970	\N	actress,soundtrack,writer	tt0098067,tt0115639,tt0091557,tt0089218
nm0000589	Eve Plumb	1958	\N	actress,soundtrack,producer	tt1595859,tt2359024,tt9278110,tt5037914
nm0000590	Edgar Allan Poe	1809	1849	writer,soundtrack,miscellaneous	tt1772264,tt8646426,tt0379889,tt1663656
nm0000591	Roman Polanski	1933	\N	actor,director,writer	tt1692486,tt0071315,tt1139328,tt0074811
nm0000592	Pete Postlethwaite	1946	2011	actor,producer	tt0840361,tt1375666,tt0119567,tt0114814
nm0000593	Kelly Preston	1962	2020	actress,soundtrack	tt0116695,tt0312528,tt0286788,tt0185183
nm0000594	Jason Priestley	1969	\N	actor,producer,director	tt0098749,tt5722298,tt2334593,tt1558182
nm0000595	Victoria Principal	1950	\N	actress,producer,executive	tt0071455,tt0075393,tt0068853,tt0077000
nm0000596	Jonathan Pryce	1947	\N	actor,soundtrack,producer	tt0120347,tt8404614,tt3750872,tt0104348
nm0000597	Bill Pullman	1953	\N	actor,director,soundtrack	tt0116922,tt0116629,tt1628841,tt0094012
nm0000598	Dennis Quaid	1954	\N	actor,producer,soundtrack	tt0186151,tt0297884,tt0319262,tt0093260
nm0000599	Kathleen Quinlan	1954	\N	actress,director,producer	tt0101761,tt0454841,tt0112384,tt0118771
nm0000600	Sam Raimi	1959	\N	producer,writer,director	tt0145487,tt0099365,tt0106308,tt0083907
nm0000601	Harold Ramis	1944	2014	writer,actor,producer	tt0087332,tt0083131,tt0478311,tt0107048
nm0000602	Robert Redford	1936	\N	producer,actor,director	tt0074119,tt0064115,tt0081283,tt0087781
nm0000603	Vanessa Redgrave	1937	\N	actress,soundtrack,producer	tt0104454,tt0892318,tt0783233,tt1372686
nm0000604	John C. Reilly	1965	\N	actor,writer,producer	tt0118749,tt0299658,tt2015381,tt0841046
nm0000605	Brad Renfro	1982	2008	actor,soundtrack,writer	tt0118636,tt0109446,tt0112757,tt0117665
nm0000606	Jean Reno	1948	\N	actor	tt0122690,tt0281364,tt0095250,tt0110413
nm0000607	Paul Reubens	1952	\N	actor,writer,director	tt0094744,tt0251640,tt0089791,tt0090500
nm0000608	Burt Reynolds	1936	2018	actor,director,producer	tt0076729,tt0118749,tt0117765,tt0068473
nm0000609	Ving Rhames	1959	\N	actor,producer,writer	tt0120755,tt2381249,tt0110912,tt0163988
nm0000610	Giovanni Ribisi	1974	\N	actor,soundtrack,cinematographer	tt0181984,tt0499549,tt0346156,tt0120815
nm0000611	Ariana Richards	1979	\N	actress	tt0100814,tt0107290,tt0119567,tt0259685
nm0000612	Denise Richards	1971	\N	actress,producer,soundtrack	tt0120201,tt0143145,tt0120890,tt0314331
nm0000613	Joely Richardson	1965	\N	actress,producer,soundtrack	tt0187393,tt0119081,tt1881002,tt0361217
nm0000614	Alan Rickman	1946	2016	actor,soundtrack,writer	tt0095016,tt1201607,tt0102798,tt0177789
nm0000615	John Ritter	1948	2003	actor,producer,soundtrack	tt0307987,tt0117666,tt0075596,tt0100419
nm0000616	Eric Roberts	1956	\N	actor,producer,soundtrack	tt1320253,tt0089941,tt1791528,tt0468569
nm0000617	Tanya Roberts	1955	\N	actress,producer	tt0083630,tt0088103,tt0090264,tt0165598
nm0000618	Isabella Rossellini	1952	\N	actress,director,writer	tt0104070,tt0090756,tt2316411,tt0106881
nm0000619	Tim Roth	1961	\N	actor,producer,soundtrack	tt0114287,tt0133152,tt0110912,tt3460252
nm0000620	Mickey Rourke	1952	\N	actor,writer,music_department	tt0401792,tt1125849,tt0092563,tt1228705
nm0000621	Kurt Russell	1951	\N	actor,producer,writer	tt3460252,tt0098439,tt0116225,tt0116253
nm0000622	Theresa Russell	1957	\N	actress,soundtrack,miscellaneous	tt0098093,tt0080408,tt0120890,tt0413300
nm0000623	Rene Russo	1954	\N	actress,producer	tt0155267,tt0122151,tt2872718,tt0117438
nm0000624	Laura San Giacomo	1962	\N	actress	tt0098724,tt0102744,tt0100405,tt0118364
nm0000625	Fred Savage	1976	\N	actor,director,producer	tt0090768,tt0093779,tt0295178,tt0094582
nm0000626	John Sayles	1950	\N	writer,actor,director	tt0095082,tt0119657,tt0116905,tt0087004
nm0000627	Greta Scacchi	1960	\N	actress	tt0116191,tt0117442,tt0105151,tt0217629
nm0000628	Johnathon Schaech	1969	\N	actor,writer,producer	tt4532368,tt0926129,tt2249007,tt0117887
nm0000629	Claudia Schiffer	1970	\N	actress,producer	tt0196229,tt2802144,tt0110989,tt0314331
nm0000630	Liev Schreiber	1967	\N	actor,producer,miscellaneous	tt0404030,tt0458525,tt1895587,tt0368008
nm0000631	Ridley Scott	1937	\N	producer,director,production_designer	tt0083658,tt0103074,tt0172495,tt3659388
nm0000632	Jerry Seinfeld	1954	\N	writer,actor,producer	tt0389790,tt0500140,tt2314952,tt0098904
nm0000633	Tom Selleck	1945	\N	actor,producer,writer	tt0080240,tt0094137,tt0119360,tt1595859
nm0000634	Peter Sellers	1925	1980	actor,soundtrack,writer	tt0078841,tt0057012,tt0072081,tt0075066
nm0000635	Yahoo Serious	1953	\N	director,actor,writer	tt0107930,tt0156807,tt0096486,tt6893696
nm0000636	William Shakespeare	1564	1616	writer,soundtrack,miscellaneous	tt3894536,tt5377528,tt5932378,tt8632012
nm0000637	Tupac Shakur	1971	1996	soundtrack,actor,composer	tt0104573,tt0118900,tt0107840,tt0109035
nm0000638	William Shatner	1931	\N	actor,producer,writer	tt0098382,tt0088170,tt0084726,tt0092007
nm0000639	Ally Sheedy	1962	\N	actress,producer,soundtrack	tt0091949,tt0086567,tt0088847,tt0139362
nm0000640	Martin Sheen	1940	\N	actor,producer,soundtrack	tt0069762,tt0078788,tt0407887,tt1441912
nm0000641	Gary Sinise	1955	\N	actor,producer,director	tt0117438,tt0105046,tt0109830,tt0112384
nm0000642	Marina Sirtis	1955	\N	actress,producer,soundtrack	tt0111280,tt0375679,tt0117731,tt0120844
nm0000643	Tom Skerritt	1933	\N	actor,director,producer	tt0078748,tt0092099,tt0118884,tt0066026
nm0000644	Helen Slater	1963	\N	actress,soundtrack,writer	tt0101587,tt0088206,tt0091877,tt0093936
nm0000645	Anna Nicole Smith	1967	2007	miscellaneous,actress,producer	tt0110622,tt0758754,tt0377471,tt0110074
nm0000646	Jaclyn Smith	1945	\N	actress,producer,soundtrack	tt0065374,tt5033998,tt0081232,tt0094791
nm0000647	Alan Smithee	\N	\N	director,actor,writer	tt0116514,tt0086491,tt0118577,tt2076794
nm0000648	Wesley Snipes	1962	\N	actor,producer,soundtrack	tt0102526,tt0105812,tt0106697,tt0120611
nm0000649	Paul Sorvino	1939	\N	actor,soundtrack,director	tt0102803,tt0099685,tt0113987,tt0963194
nm0000650	Talisa Soto	1967	\N	actress	tt0097742,tt0113855,tt0117723,tt0119707
nm0000651	Sissy Spacek	1949	\N	actress,soundtrack,art_department	tt0074285,tt1454029,tt0080549,tt0247425
nm0000652	James Spader	1960	\N	actor,producer,soundtrack	tt0402711,tt2395427,tt0098724,tt2741602
nm0000653	Brent Spiner	1949	\N	actor,soundtrack,director	tt0253754,tt0116629,tt0117731,tt1628841
nm0000654	Terence Stamp	1938	\N	actor,soundtrack,director	tt0081573,tt0165854,tt0109045,tt0078346
nm0000655	Eric Stoltz	1961	\N	actor,producer,director	tt0094006,tt0089560,tt0110912,tt0289879
nm0000656	Madeleine Stowe	1958	\N	actress,director,writer	tt0104691,tt0114746,tt0144214,tt0108122
nm0000657	David Strathairn	1949	\N	actor,producer,soundtrack	tt0443272,tt0119488,tt0831387,tt0433383
nm0000658	Meryl Streep	1949	\N	actress,soundtrack,producer	tt0089755,tt0458352,tt0084707,tt1322269
nm0000659	Barbra Streisand	1942	\N	soundtrack,producer,actress	tt0069495,tt0086619,tt0062994,tt0070903
nm0000660	Tami Stronach	1972	\N	actress	tt12623434,tt6557704,tt3222644,tt0088323
nm0000661	Donald Sutherland	1935	\N	actor,soundtrack,producer	tt0066026,tt0414387,tt1951264,tt1951265
nm0000662	Kiefer Sutherland	1966	\N	actor,producer,miscellaneous	tt0790686,tt0285331,tt0183649,tt0096487
nm0000663	Dominique Swain	1980	\N	actress,producer,soundtrack	tt0203975,tt0119558,tt0426883,tt0119094
nm0000664	Patrick Swayze	1952	2009	actor,soundtrack,producer	tt0092890,tt0102685,tt0098206,tt0099653
nm0000665	D.B. Sweeney	1961	\N	actor,soundtrack,director	tt0104040
nm0000666	Lili Taylor	1967	\N	actress,writer,soundtrack	tt1457767,tt3488298,tt0116594
nm0000667	David Thewlis	1963	\N	actor,writer,soundtrack	tt0466909,tt1201607,tt0107653,tt0451279
nm0000668	Emma Thompson	1959	\N	actress,writer,producer	tt0114388,tt0314331,tt0104454,tt2140373
nm0000669	Fred Thompson	1942	2015	actor	tt0099810,tt0109190,tt1922777,tt0093640
nm0000670	Lea Thompson	1961	\N	actress,producer,director	tt0096874,tt0094006,tt0088763,tt0091225
nm0000671	Billy Bob Thornton	1955	\N	actor,writer,director	tt0120591,tt0120324,tt0117666,tt0243133
nm0000672	Meg Tilly	1960	\N	actress,writer	tt0086154,tt0085244,tt0088683,tt0106452
nm0000673	Marisa Tomei	1964	\N	actress,producer	tt1125849,tt0247425,tt0104952,tt0207201
nm0000674	Tamlyn Tomita	1966	\N	actress	tt0319262,tt0406759,tt0411951,tt0091326
nm0000675	Jeanne Tripplehorn	1963	\N	actress,soundtrack	tt0114898,tt0106918,tt0103772,tt0120148
nm0000676	Chris Tucker	1971	\N	actor,soundtrack,writer	tt0120812,tt0119695,tt0266915,tt1045658
nm0000677	Robin Tunney	1972	\N	actress,soundtrack	tt0112950,tt0115963,tt0190865,tt0146675
nm0000678	Kathleen Turner	1954	\N	actress,producer,soundtrack	tt0088011,tt0098621,tt0111127,tt0091738
nm0000679	Deborah Kara Unger	1966	\N	actress,producer,miscellaneous	tt1441912,tt0328538,tt0317042,tt0119174
nm0000680	Casper Van Dien	1968	\N	actor,producer,director	tt0162661,tt0120201,tt0120856,tt0437086
nm0000681	Vince Vaughn	1970	\N	producer,actor,writer	tt1078940,tt5657856,tt0396269,tt0452594
nm0000682	Paul Verhoeven	1938	\N	director,producer,writer	tt0389557,tt0093870,tt0164052,tt3716530
nm0000683	Gore Vidal	1925	2012	writer,actor	tt0119177,tt0041061,tt0111732,tt0080491
nm0000684	Nana Visitor	1957	\N	actress,soundtrack	tt2637276,tt0106145,tt1334102,tt0758746
nm0000685	Jon Voight	1938	\N	actor,producer,writer	tt0064665,tt0068473,tt0089941,tt0118615
nm0000686	Christopher Walken	1943	\N	actor,soundtrack,miscellaneous	tt0077416,tt0264464,tt0114194,tt0427327
nm0000687	J.T. Walsh	1943	1998	actor	tt0104257,tt0093105,tt0118771,tt0117666
nm0000688	Sela Ward	1956	\N	actress,producer	tt0814335,tt1628841,tt0106977,tt2267998
nm0000689	Julie Warner	1965	\N	actress,director,producer	tt0099582,tt0114694,tt0101745,tt0430634
nm0000690	Lesley Ann Warren	1946	\N	actress,soundtrack,producer	tt3322312,tt0088930,tt0084865,tt0057950
nm0000691	John Waters	1946	\N	actor,writer,director	tt0095270,tt0111127,tt0126604,tt0387575
nm0000692	Teri Weigel	1962	\N	actress	tt0098257,tt0100114,tt0100403,tt0096889
nm0000693	Peter Weller	1947	\N	actor,director,soundtrack	tt0100502,tt0093870,tt0086856,tt0102511
nm0000694	Wim Wenders	1945	\N	director,producer,writer	tt0093191,tt0107209,tt0101458,tt0087884
nm0000695	Joanne Whalley	1961	\N	actress	tt0096446,tt0100232,tt0090424,tt0120483
nm0000696	Wil Wheaton	1972	\N	actor,writer,producer	tt0103112,tt0092455,tt0084649,tt0092005
nm0000697	Billy Wilder	1906	2002	writer,director,producer	tt0053291,tt0053604,tt0043014,tt0047437
nm0000698	Gene Wilder	1933	2016	actor,soundtrack,writer	tt0098282,tt0072431,tt0063462,tt0067992
nm0000699	Michael Wincott	1958	\N	actor	tt0112817,tt0115632,tt0486674,tt0096219
nm0000700	Debra Winger	1955	\N	actress,producer,soundtrack	tt0086425,tt1084950,tt0084434,tt0081696
nm0000701	Kate Winslet	1975	\N	actress,soundtrack	tt0338013,tt0120338,tt0959337,tt0114388
nm0000702	Reese Witherspoon	1976	\N	actress,producer,soundtrack	tt0126886,tt0358273,tt2305051,tt0250494
nm0000703	BD Wong	1960	\N	actor,soundtrack	tt0369610,tt0107290,tt4158110,tt0120762
nm0000704	Elijah Wood	1981	\N	actor,producer,soundtrack	tt0120737,tt0167261,tt0167260,tt0338013
nm0000705	Robin Wright	1966	\N	actress,producer,director	tt0109830,tt0093779,tt0442933,tt0217869
nm0000706	Michelle Yeoh	1962	\N	actress,producer,writer	tt0190332,tt1302011,tt3104988,tt0120347
nm0000707	Sean Young	1959	\N	actress,miscellaneous,director	tt0087182,tt0093640,tt0083658,tt0109040
nm0000708	Billy Zane	1966	\N	actor,producer,soundtrack	tt0120338,tt0097162,tt0096874,tt0117331
nm0000709	Robert Zemeckis	1951	\N	producer,writer,director	tt1907668,tt0088763,tt0109830,tt0118884
nm0000710	David Raksin	1912	2004	music_department,composer,soundtrack	tt0027977,tt0458339,tt0119668,tt0037008
nm0000711	Rick Baker	1950	\N	make_up_department,actor,special_effects	tt0780653,tt0119654,tt0170016,tt0133152
nm0000712	Steve Cohen	\N	\N	assistant_director,director,miscellaneous	tt0098844,tt0143213,tt0363685,tt0089218
nm0000713	Joel Oliansky	1935	2002	writer,director,actor	tt0205655,tt0081900,tt0065278,tt0069599
nm0000714	Willie Aames	1960	\N	actor,writer,director	tt0084945,tt0075500,tt0086681
nm0000715	Caroline Aaron	1952	\N	actress,producer	tt0118954,tt0099487,tt0108160,tt1232829
nm0000716	Paula Abdul	1962	\N	soundtrack,actress,miscellaneous	tt0358082,tt0093894,tt0116695,tt0169547
nm0000717	Kareem Abdul-Jabbar	1947	\N	actor,producer,writer	tt0412253,tt0080339,tt0089155,tt0113097
nm0000718	Ian Abercrombie	1934	2012	actor,miscellaneous	tt1185834,tt0460829,tt0312098,tt0106308
nm0000719	F. Murray Abraham	1939	\N	actor,soundtrack	tt0113819,tt0086879,tt2278388,tt0120844
nm0000720	Jim Abrahams	1944	\N	writer,producer,director	tt0102059,tt0088286,tt0080339,tt0083466
nm0000721	Victoria Abril	1959	\N	actress,soundtrack	tt0094822,tt0101026,tt0103030,tt0284491
nm0000722	Joss Ackland	1928	\N	actor,soundtrack	tt0099810,tt0097733,tt0101452,tt0078480
nm0000723	Deborah Adair	1952	\N	actress	tt0081856,tt0099701,tt0058796,tt0069658
nm0000724	Brooke Adams	1949	\N	actress,producer,writer	tt0085407,tt0079013,tt0077745,tt0077405
nm0000725	Joey Lauren Adams	1968	\N	actress,soundtrack,director	tt0142342,tt0118842,tt0106677,tt0113749
nm0000726	Maud Adams	1945	\N	actress,director	tt0083178,tt0073631,tt0086034,tt0071807
nm0000727	Percy Adlon	1935	\N	director,writer,producer	tt0108636,tt0095801,tt0082225,tt0090377
nm0000728	Mario Adorf	1930	\N	actor,soundtrack,writer	tt0098836,tt0050746,tt0103432,tt0112154
nm0000729	Casey Affleck	1975	\N	actor,producer,writer	tt1206543,tt4034228,tt0452623,tt0443680
nm0000730	John Agar	1921	2002	actor,music_department	tt0049516,tt0040369,tt0041841,tt0066831
nm0000731	Brian Aherne	1902	1986	actor,soundtrack	tt0057547,tt0031516,tt0030442,tt0036203
nm0000732	Danny Aiello	1933	2019	actor,producer,soundtrack	tt0097216,tt0102070,tt0110413,tt0093565
nm0000733	Anouk Aimée	1932	\N	actress	tt0053779,tt0061138,tt0056801,tt0055093
nm0000734	Eddie Albert	1906	2005	actor,soundtrack,producer	tt0046250,tt0058808,tt0071771,tt0068687
nm0000735	Brian Aldiss	1925	2017	writer,actor	tt0432260,tt0099612,tt0212720,tt1590816
nm0000736	Robert Aldrich	1918	1983	director,assistant_director,producer	tt0056687,tt0048966,tt0048261,tt0061578
nm0000737	Jane Alexander	1939	\N	actress,producer,soundtrack	tt0298130,tt0124315,tt0079417,tt0086429
nm0000738	Muhammad Ali	1942	2016	actor,soundtrack,writer	tt0056406,tt0077003,tt0118147,tt0076111
nm0000739	Debbie Allen	1950	\N	actress,producer,director	tt0413573,tt0118607,tt0083412,tt0080716
nm0000740	Irwin Allen	1916	1991	writer,producer,director	tt0044009,tt0057798,tt0060036,tt0072308
nm0000741	Tim Allen	1953	\N	actor,producer,miscellaneous	tt0111070,tt0114709,tt0177789,tt0101120
nm0000742	June Allyson	1917	2006	actress,soundtrack	tt0040876,tt0039431,tt0046963,tt0049578
nm0000743	Néstor Almendros	1930	1992	cinematographer,director,actor	tt0080453,tt0079417,tt0077405,tt0084707
nm0000744	Maria Conchita Alonso	1957	\N	actress,soundtrack,producer	tt0092997,tt0100403,tt1186370,tt0093894
nm0000745	Carol Alt	1960	\N	actress,producer,executive	tt0119951,tt1859650,tt0112829,tt0484207
nm0000746	Trini Alvarado	1967	\N	actress,soundtrack	tt0116365,tt0079806,tt0110367,tt0125454
nm0000747	Don Ameche	1908	1993	actor,soundtrack,director	tt0107131,tt0088933,tt0102603,tt0086465
nm0000748	Leon Ames	1902	1993	actor,soundtrack	tt0091738,tt0037059,tt0066473,tt0043880
nm0000749	Mädchen Amick	1970	\N	actress,director,producer	tt5420376,tt0105665,tt0098936,tt0109665
nm0000750	Jon Amiel	1948	\N	director,producer,writer	tt0298814,tt0137494,tt0100822,tt0112722
nm0000751	Suzy Amis	1962	\N	actress,producer,soundtrack	tt0106350,tt0109303,tt0114814,tt0120338
nm0000752	Judith Anderson	1897	1992	actress,soundtrack	tt0049833,tt0088170,tt0032976,tt0037008
nm0000753	Juliet Anderson	1938	2010	actress,director,producer	tt0183031,tt0265023,tt0082707,tt0134298
nm0000754	Kevin Anderson	1960	\N	actor,soundtrack,stunts	tt0413895,tt0093683,tt0102945,tt0118411
nm0000755	Lindsay Anderson	1923	1994	director,actor,writer	tt0057578,tt0083694,tt0070464,tt0063850
nm0000756	Loni Anderson	1945	\N	actress,soundtrack	tt0086379,tt0118539,tt0077097,tt0120770
nm0000757	Melissa Sue Anderson	1962	\N	actress,producer,soundtrack	tt0463850,tt0088513,tt0071007,tt0082498
nm0000758	Melody Anderson	1955	\N	actress	tt0091055,tt0076984,tt0080745,tt0082242
nm0000759	Paul Thomas Anderson	1970	\N	director,writer,producer	tt0118749,tt0272338,tt0469494,tt1791528
nm0000760	Richard Dean Anderson	1950	\N	actor,producer,soundtrack	tt0374455,tt0118480,tt0929629,tt0088559
nm0000761	Bibi Andersson	1935	2019	actress,soundtrack	tt0837106,tt0050986,tt0060827,tt0050976
nm0000762	Anthony Andrews	1948	\N	actor,producer,soundtrack	tt0084637,tt0084157,tt0083390,tt1504320
nm0000763	Dana Andrews	1909	1992	actor,soundtrack	tt0037008,tt0051221,tt0050766,tt0036868
nm0000764	André the Giant	1946	1993	actor	tt0071054,tt0783198,tt0261495,tt0093779
nm0000765	Pier Angeli	1932	1971	actress,soundtrack	tt0044112,tt0049778,tt0056504,tt0058947
nm0000766	Theodoros Angelopoulos	1935	2012	director,writer,producer	tt0081148,tt0114863,tt0156794,tt0096288
nm0000767	Jean-Hugues Anglade	1955	\N	actor,director,writer	tt0100263,tt0090563,tt0110265,tt0110963
nm0000768	Francesca Annis	1945	\N	actress	tt0375920,tt0087182,tt0077042,tt0085811
